timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-07-11T00:24:23,Plotting,3c68d950-8cf9-4c31-856f-eeb12d847fbf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.880669600002875,0.0009979023415257,4.779072513678397e-05,280.0,0.0,10.0,0.0020092678900004,6.698227580800159e-05,7.16887336111136e-05,0.0021479388994195,Turkey,TUR,,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16,AMD Ryzen 7 6800HS with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,,,15.242271423339844,machine,N,1.0
2025-07-11T00:29:58,Plotting,8b613dda-4390-4825-a5fa-12adb9c6b0bd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.37287259999721,0.0010556935042912,4.7186319037611113e-05,280.0,0.0,10.0,0.0021261245833331,7.035838962000246e-05,7.584874666667423e-05,0.0022723317196198,Turkey,TUR,,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16,AMD Ryzen 7 6800HS with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,,,15.242271423339844,machine,N,1.0
2025-07-11T00:36:35,Plotting,28f5356d-2c26-4981-a7f1-d5b1eb108d96,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,21.278281799997785,0.0010113815192347307,4.753116481589392e-05,280.0,0.0,10.0,0.002039441094443949,6.47394962359979e-05,7.277161888885328e-05,0.0021769522095688005,Turkey,TUR,,,,Windows-10-10.0.26100-SP0,3.11.9,3.0.2,16,AMD Ryzen 7 6800HS with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,,,15.242271423339844,machine,N,1.0
